1721106000,64497.7,64546.3,63475.8,63615.0,29.4084588,489
1721109600,63620.8,63871.7,62850.5,62858.7,27.29004232,434
1721113200,62904.4,63305.4,62786.2,62900.4,51.77962884,535
1721116800,62902.4,63083.3,62430.1,62821.9,8.28970558,313
1721120400,62784.1,63224.1,62703.1,63174.9,5.65970992,215
1721124000,63175.0,63640.2,63081.6,63492.9,11.27944261,350
1721127600,63443.5,63820.9,63225.0,63721.3,11.15949814,213
1721131200,63748.4,64213.4,63638.4,63732.8,9.93031091,364
1721134800,63724.9,64059.4,63451.3,63451.3,1.63576754,165
1721138400,63449.7,63891.6,63119.3,63824.3,10.47692053,330
1721142000,63845.6,64917.9,63798.3,64907.8,16.05471315,509
1721145600,64907.8,65150.0,64259.4,64471.8,21.21890654,591
1721149200,64480.7,64589.5,64166.1,64555.4,2.342551,179
1721152800,64536.7,64802.9,64427.0,64694.9,2.77092299,160
1721156400,64732.0,65170.4,64686.3,65170.4,46.05999836,930
1721160000,65105.0,65182.3,64724.9,64724.9,2.9083501,173
1721163600,64672.3,64823.9,64533.0,64544.8,4.15245482,634
1721167200,64504.5,64642.4,64160.0,64642.3,3.25417629,204
1721170800,64637.2,65323.3,64623.1,65069.7,7.00390404,357
1721174400,65069.7,65539.5,64992.1,65522.5,6.96039707,363
1721178000,65510.7,66056.9,65470.2,65691.4,8.50420726,425
1721181600,65694.3,65885.4,65559.9,65605.1,1.46896818,148
1721185200,65619.2,65756.5,65381.7,65704.6,3.33575548,174
1721188800,65703.5,65834.5,65556.5,65816.3,1.15699805,116
1721192400,65813.5,65939.1,65610.6,65677.1,3.78824091,165
1721196000,65677.0,65775.0,65513.0,65600.0,3.35887396,139
1721199600,65600.0,65600.0,65254.0,65273.4,7.37838679,259
1721203200,65254.4,65458.3,64867.5,65163.8,35.38311769,608
1721206800,65159.4,65462.8,65079.2,65333.0,7.73164001,155
1721210400,65324.0,65324.0,65092.2,65126.3,3.50578698,243
1721214000,65133.7,65133.7,64560.0,64695.8,9.93420333,339
1721217600,64695.8,64969.2,64576.3,64718.2,5.73541968,148
1721221200,64721.3,65249.9,64590.1,65174.8,12.36292212,290
1721224800,65124.8,65202.0,64732.0,64999.2,5.30498818,201
1721228400,65026.9,65347.8,64681.0,64762.1,8.56816745,239
1721232000,64723.4,64750.6,63870.0,64245.3,19.71606152,666
1721235600,64223.6,64389.9,63963.0,64290.1,7.14941999,243
1721239200,64290.1,64553.1,64224.6,64509.7,8.01180194,149
1721242800,64543.8,64736.8,64481.1,64538.4,4.33478082,190
1721246400,64585.3,64641.9,64533.8,64534.4,1.9879939,99
1721250000,64516.8,64516.8,64106.5,64307.8,5.9266687,164
1721253600,64352.0,64421.2,64116.4,64259.5,0.35801097,63
1721257200,64253.9,64332.1,64141.8,64156.2,2.10990051,59
1721260800,64118.8,64474.0,63927.5,64474.0,1.90557,148
1721264400,64474.0,64656.9,64363.7,64656.9,0.83830347,79
1721268000,64653.9,65099.8,64307.7,64679.1,8.69239917,267
1721271600,64721.8,64896.5,64670.2,64872.8,0.91172728,89
1721275200,64872.9,64872.9,64563.4,64568.1,0.25721096,75
1721278800,64568.9,64822.9,64437.5,64745.8,2.88340926,106
1721282400,64760.4,65050.0,64719.3,65012.5,3.29777422,139
1721286000,64928.7,64928.7,64692.3,64696.1,14.96872333,246
1721289600,64683.2,64955.2,64647.9,64944.4,18.90606318,244
1721293200,64933.6,64937.5,64808.5,64857.8,6.67367075,128
1721296800,64843.9,64843.9,64505.6,64586.0,8.46491894,162
1721300400,64618.9,64714.9,64467.7,64653.3,12.49339264,181
